rice
6.197219134
9.606888994
4.502510017
5.236080168
19.39480636
10.41681757
53.60245161
43.18018328
50.72252517
207.0521599
197.5533116
0
14.79691803
149.5407761
65.54251471
87.58175806
39.76314652
102.550069
38.10634875
27.08007392
182.1924952
225.4479946
0
39.02044407
28.50834786
85.46791263
39.53462269
358.5571393
140.2771965
159.2414902
78.65343069
49.8562921
20.98347753
20.08154322
41.59234376
52.32263902
11.8864971
0
4.750497137
4.612256383
14.87386846
5.275582063
51.67829734
6.272515312
28.91297392
93.5268015
101.2931879
86.7247937
149.5954335
65.8148632
253.2497707
79.02150532
95.46583021
39.99167035
103.0562976
73.3162834
159.3953718
212.7762681
101.0249168
188.8460206
25.59466902
230.3978711
140.9420725
283.9936758
205.5018155
184.4632637
61.29674883
48.47986001
52.61024889
41.34540811
19.84417074
19.08579247
6.384152004
0
0
5.094793959
0
10.61096729
0
0
0
150.3640103
151.2294799
87.35323423
69.5855064
175.4644114
110.0913554
0
48.21852825
92.26649659
98.55487542
81.0848667
160.9950386
234.4340716
94.54127383
66.95748235
223.4963063
341.8791749
351.8081648
202.4149829
189.3669514
170.831004
52.1970143
26.69797377
60.72950546
39.46482487
19.42251006
40.2764727
10.88943941
17.43703169
19.89980046
19.5425994
14.34541629
4.500270742
42.22877948
42.85944074
0
84.83947209
138.8282271
38.10634875
48.38992112
56.50251711
120.4891897
0
99.00794959
131.9075112
107.2519566
158.7431182
119.2484913
0
76.21269749
98.26524714
209.7161288
311.5529775
95.12304447
169.5682717
157.3190026
103.4197751
38.18996505
42.32616754
63.6171697
30.7869976
39.62193061
19.89590738
0
4.487453902
9.606311462
9.563634152
19.71948827
5.126150551
61.24517599
44.32169969
54.27325659
176.7979947
196.4133672
217.1967599
107.9428426
215.397662
149.3558542
319.6074193
387.0471873
51.00953851
131.6512256
114.2116193
155.3437049
198.7215126
105.0450251
111.6910222
82.72562666
375.8002896
94.83738968
339.155873
163.1633988
151.3088355
75.37190168
32.56014583
59.55882324
35.02679906
24.71856742
9.856627076
6.056251941
15.84065442
14.15323546
4.453220748
9.355712033
0
17.16911419
0
0
85.75356742
157.2815264
91.96746196
45.24771845
14.11134654
15.65388239
0
98.77942576
86.78192465
158.9040112
190.1672197
94.38034202
21.76689486
38.10634875
84.21103156
82.04005517
210.1143394
0
195.559268
146.6131941
159.2471089
48.05438062
20.86728638
47.25692363
29.94411714
35.40953134
24.22892019
0
5.577934696
14.47792861
4.782662267
0
4.876970535
0
6.38547448
10.13200448
115.1092195
102.0930213
38.10634875
12.51167972
43.47665876
153.1109665
0
49.58967123
43.93370642
38.10634875
131.5145768
236.2360494
116.6042845
0
72.5563162
149.6259781
173.3869003
208.8084131
321.2803071
187.949966
215.3533094
68.03409401
42.44982361
29.96339113
29.76321222
23.85151071
9.957055984
17.14114138
4.740786672
9.541814214
4.525640067
5.144991916
4.82042956
0
8.09855033
46.82275787
86.83905561
176.4203972
120.4749144
75.12576126
53.76023114
239.5399056
0
0
43.93370642
0
16.62510867
124.4312257
124.3740948
134.608875
34.33570554
153.3966213
130.5442382
178.1940538
295.2645898
178.8579551
129.4976464
72.61963248
43.25429374
25.97101735
38.92722807
30.02811046
24.54644595
6.230904214
16.95300427
14.96314928
5.028830221
9.344384019
4.75601459
41.38187566
4.898454884
17.03896467
175.1734576
46.3903376
38.10634875
98.3223781
63.23230369
147.1122159
0
254.4174895
213.2742068
0
75.86991174
119.1751776
151.054252
114.3190462
104.8615274
43.93370642
174.5447075
103.7498191
0
38.10634875
180.1434438
23.8121151
9.382568508
15.98724527
30.50737612
39.95240202
25.27033715
6.331994505
16.04011352
14.50752345
4.414944308
0
4.803892739
0
4.445568258
16.99347175
112.0909389
189.6739355
0
95.751485
51.13220709
161.880416
95.37430634
44.04796834
216.3465308
137.1277176
69.41411353
94.20894915
0
38.10634875
107.4062004
182.3620168
100.4362235
92.76932765
266.6681083
178.2511683
47.41869484
33.02169352
0
0
0
4.524629593
35.76287481
0
0
4.413791538
4.813790597
0
0
0
0
0
108.3202957
192.9883749
90.77012528
57.01669572
126.1927188
162.0364132
129.2775923
103.0071166
315.3908028
306.9367401
118.9926414
174.1608232
145.5125491
19.43108356
50.78942134
132.9437384
49.58967123
180.5909571
40.33445609
168.2596916
205.1447614
63.23210003
36.58359784
54.49149636
40.9057514
29.70000453
19.54474086
6.310980455
16.00858722
0
4.439366584
0
4.977522175
4.905168981
53.92001595
0
0
90.8953536
80.55465027
101.8644975
100.3243764
88.26732955
40.56297992
43.41952781
0
45.47624228
49.47540932
313.0145649
141.1185767
38.10634875
77.4124476
96.09427075
229.6240221
193.77317
119.0912714
98.38913901
243.8629277
80.86982832
0
19.17889784
33.49678201
23.70680182
19.26403475
5.950961869
0
0
0
0
0
0
0
0
84.1539006
80.84030506
76.21269749
67.64305384
223.506374
293.9113142
160.5788531
69.14349091
101.9216284
45.70476611
44.44788504
164.8729573
287.4621157
38.10634875
48.44705208
84.72521018
193.7333474
153.2823593
149.4889317
163.7197124
160.4804187
71.48796467
0
14.44413462
24.20813311
35.24896275
30.73340307
11.79878093
15.39311435
9.558244973
0
9.598690399
4.582354128
43.60928505
44.46100881
15.91130908
105.6351407
110.2091244
121.5175469
15.53962048
35.99250331
213.4106904
62.6286208
0
86.61053178
38.10634875
79.75481686
157.1672645
142.998787
76.21269749
117.8611656
75.9270427
317.5939477
236.3964384
297.7246162
181.4204791
95.98000883
35.13553895
0
20.46994636
14.84731294
5.05073849
33.34360777
11.24117728
15.84941842
18.49896626
9.88080137
15.32675652
5.02057394
48.18773032
9.172056377
17.47127998
44.04796834
149.2260614
131.5726878
67.77276629
59.87324361
100.0363068
0
132.8294765
135.9761857
122.0072649
233.5913737
0
233.4370929
57.0976639
70.09968502
230.439602
131.7439883
125.9166306
189.4506134
86.66598574
148.2977447
42.1086053
40.97032064
24.55732886
40.11316136
29.57301518
20.21455142
0
16.67977502
4.775349826
4.43809227
9.799247404
4.656921167
40.36556741
22.04011456
14.67360282
0
149.0546685
171.8167736
130.76573
13.82569175
151.4541687
176.9691866
219.9613124
0
38.10634875
71.01378035
112.1618988
0
38.10634875
78.66932867
197.1589348
229.8615866
325.5082901
190.3031646
173.6124145
94.73423995
13.19725121
0
4.914361826
35.12716528
23.78699625
19.55792574
0
0
4.436291016
0
9.454474097
15.57913685
46.117553
6.911604658
0
93.35280257
169.9752688
141.1785329
74.33236391
175.7760618
128.6749121
94.38034202
159.8274452
80.25278363
221.3478376
61.21808886
140.224513
406.9895998
97.19559818
138.7721586
193.1026368
265.1705062
110.0342244
385.4904626
196.0750856
264.2994381
16.22519197
37.94629791
46.98510069
40.16499641
25.27356885
0
0
0
4.61215667
4.484843829
0
0
0
0
10.29538162
0
122.5459041
117.1755941
102.1695232
8.798167476
188.5321602
309.343275
74.64840096
56.16509179
38.10634875
66.67182756
120.9378408
161.9662649
116.3057628
223.2271069
223.2917343
0
152.0254783
50.73229038
156.2585982
215.9566222
19.65304943
0
5.217486896
35.98878371
20.01676494
24.74466065
0
5.782979121
14.72731569
9.707287
9.673193577
15.45789985
47.87612869
26.93273602
38.41067103
114.7760939
259.8372752
97.0405096
114.6443606
42.16264674
369.4783951
129.0179566
52.16056432
0
128.087607
84.69022294
0
190.2460889
0
42.39117057
284.2707234
315.723266
219.2464412
275.4294932
145.1616145
220.9514879
68.36122842
44.87131596
0
10.00965057
30.69891886
9.354394215
0
4.936080443
15.11471951
0
0
0
0
4.918319441
4.774349453
83.63972198
161.1664315
132.5482802
135.0161681
92.2700663
87.81028189
92.3807585
39.99167035
52.50335007
38.10634875
48.50418304
118.9466538
330.4287163
138.795959
76.95539994
48.44705208
49.58967123
102.7214618
148.4262279
176.758244
213.8213684
76.46727559
0
25.66130366
20.56287627
29.43781881
4.477036265
0
4.693803952
14.70617595
9.780870418
0
0
4.579406916
21.70747058
27.40451858
114.183903
115.9598471
97.12234799
91.52379414
30.22227659
9.312346095
0
86.26774604
38.1634797
126.9985444
24.62344274
31.02211
118.4324752
76.21269749
66.61469661
226.9940646
168.7481352
127.7448213
225.2943482
157.1623869
119.4451677
43.88572438
14.52274526
0
4.922602797
24.48192697
35.49220159
5.958616543
9.952884747
8.872179674
14.17006317
0
4.428583722
51.89526358
3.439227233
0
108.2631647
181.3907905
140.0232073
143.2194241
82.218943
188.3094467
50.38950464
43.70518259
0
81.06882889
49.30401644
86.43913891
171.6785277
38.10634875
70.21394694
87.81028189
143.0559179
63.12376186
216.1613271
110.0412522
159.3082927
61.14993104
27.68559306
15.24893634
0
0
14.42404365
10.99373323
5.98230958
9.466545779
9.242349963
0
0
40.18077373
6.307803839
4.859274815
57.81652913
150.7114663
147.7240912
89.65550294
118.7388562
204.3644752
0
0
91.92371084
38.10634875
64.38658926
40.16306322
0
38.10634875
31.59341957
120.089273
131.4583335
190.2747779
142.941656
76.21269749
115.2894315
54.69863255
0
19.59264054
31.11648324
14.84348092
26.17433784
11.27420406
0
4.69283193
9.679783502
9.823471687
0
0
0
4.496222748
112.2623318
143.8557513
76.21269749
113.9762045
52.61761199
98.49377097
46.90451622
93.90265811
0
130.0300596
73.07049482
92.55215138
173.5067184
0
92.83780616
135.5717625
42.39117057
40.62011088
51.36073092
145.8883757
218.6881646
56.67629073
48.04048586
35.72759628
14.03074763
30.30681993
19.16728856
6.574392498
11.39839576
9.873729441
0
0
0
9.75883305
11.16220934
0
0
114.7760939
76.21269749
8.798167476
59.53045786
114.8332249
155.0001291
0
0
76.21269749
56.84530285
121.2318921
53.41744539
76.21269749
41.93412291
74.95581642
0
82.32570996
39.2489679
76.21269749
97.40828277
37.14887321
16.56067081
9.382753457
29.93863385
9.427724557
9.424621014
6.307207943
4.645750313
0
0
0
4.480451089
39.40933439
15.49525077
46.09544673
173.603917
163.9200798
51.21671368
100.8394199
27.99416924
96.32279458
0
157.2448185
48.47334578
38.10634875
48.38992112
152.4254723
211.9402623
76.21269749
109.5671594
144.36993
94.49460394
225.6576101
76.05323548
148.7502924
220.066556
70.59177602
19.95423993
14.90827637
4.465087169
20.15833243
19.85047539
11.09238612
5.82566823
9.328496705
19.66641273
9.485652477
9.528368809
48.82593017
27.95109526
28.90014938
112.7765104
134.7307862
111.0769684
124.5645748
50.90368326
131.8582502
0
85.12512688
46.10468281
76.21269749
55.13137412
121.2318921
44.33362313
38.10634875
38.10634875
82.49710283
43.99083738
88.03880572
0
76.21269749
76.21269749
0
0
0
0
0
0
0
5.603476844
20.25319506
15.35592974
9.924201479
4.963790633
4.464103984
2.522132265
41.76055741
133.2173967
110.605534
38.10634875
89.46707966
43.76231355
141.1134654
236.3881844
138.0890277
55.54607254
153.1605437
74.09885206
154.0250618
40.16306322
96.32498132
225.9511119
291.2603172
381.3062255
257.2446152
252.9793781
80.61178123
106.7777598
102.3195446
52.40795849
48.51104348
39.70810216
20.02844458
25.29371228
12.01353663
4.672461058
0
0
20.00842121
4.710225109
14.33453526
2.906637914
46.47795286
109.5200458
163.795419
88.02773164
157.5235116
109.5297058
8.912429392
0
55.81694561
106.8722748
38.10634875
54.78858838
43.87657547
213.2698649
183.2304054
147.7273237
5.370310018
321.3549999
333.0044726
271.7886623
172.2096714
200.9182567
96.66072306
26.05666982
59.63142081
36.7746301
25.20150558
29.1327486
23.59600732
11.98603706
9.658910078
0
11.11482996
10.02503276
47.57348246
32.47970315
19.92305255
156.6558572
217.6409765
133.9611403
146.8110767
36.73520576
154.8248952
0
105.9779264
214.095268
38.10634875
11.36906057
5.256048103
75.07007834
76.21269749
264.5748792
290.9607873
48.96241972
41.41994429
227.5997489
184.2794529
151.4804263
93.76160944
20.91649387
0
5.090917477
14.20608264
5.168868083
0
10.60736043
14.17060804
14.27778208
9.740196528
13.99567148
55.76324511
27.96048079
10.88133763
102.0291357
114.5265707
200.8814114
215.1045215
189.668346
130.6888566
75.12420445
48.04713537
39.13470598
212.0472167
269.736234
200.1736859
116.5968714
0
68.10010151
149.0546685
147.9691803
375.2045598
503.7464122
224.6299209
270.2235605
95.05058075
48.45451759
39.30050337
44.9850268
54.77561378
25.15331229
18.26660654
5.459403241
4.622601747
4.927961316
9.717020071
4.810915434
52.09099572
32.92397836
15.15578992
114.9291781
68.74003423
195.0781529
162.1125727
66.7888654
330.6353792
127.0803466
337.8802475
262.4283995
197.1100217
42.79108727
92.72354425
238.0075695
211.7129387
80.04047165
146.6551683
258.0456169
356.6972058
500.628796
205.8408182
308.5488711
103.1035784
15.29385847
23.99580269
60.2451606
31.92085933
25.54626058
17.87413633
9.751095543
9.750296765
4.782235319
20.02327531
9.829086256
43.15451327
27.39277638
0
133.5311315
140.4942505
115.893771
88.32446051
193.6548136
213.0626014
95.98037963
0
91.75231797
76.21269749
298.8736206
154.3466604
143.6843585
38.10634875
124.2027019
172.4212302
187.4686772
205.2715308
485.0222081
150.7082456
258.7342591
79.51576583
33.08561342
62.9994734
30.6025289
24.14560206
25.07514565
6.24398601
4.875372918
14.35167289
10.29246111
9.302807709
4.858786484
0
8.120115132
0
89.40994871
205.3857927
205.8807468
98.16252126
244.3551946
108.3590635
189.5174358
213.4459142
102.7785928
114.3737786
28.16556212
11.42619153
100.6076164
100.0246475
86.83905561
351.18399
309.9423213
354.6837671
266.8589768
128.6691887
241.1481672
132.8520527
20.35875682
0
9.116546712
25.13114166
24.67315385
10.8390263
16.42366854
15.14948903
10.12323311
14.58160085
0
0
0
5.19205502
117.4391567
170.2631124
144.2596838
72.5563162
139.1348986
249.0304963
166.5980676
108.6413234
187.6689943
76.21269749
301.2104472
393.0861089
341.9160861
38.10634875
76.32695941
237.379129
90.0955202
171.7927896
428.5297931
219.0490126
280.6023817
94.42102635
55.02585373
60.04168198
24.90154351
